2026-08-10 15:21:01.481 | ERROR    | core.sync_service:run:231 - 迈本仪器（交行）处理异常:too many values to unpack (expected 2)
Traceback (most recent call last):

  File "D:\效率提升自动化\excel\cw\finance_sync\main.py", line 45, in <module>
    main()
    └ <function main at 0x000000000123E660>

  File "D:\效率提升自动化\excel\cw\finance_sync\main.py", line 33, in main
    service.run()
    │       └ <function SyncService.run at 0x000000001D29C220>
    └ <core.sync_service.SyncService object at 0x000000001A8EBF10>

> File "D:\效率提升自动化\excel\cw\finance_sync\core\sync_service.py", line 108, in run
    income_df, expense_df = split_income_expense(
    │                       └ <function split_income_expense at 0x000000001D297EC0>
    └ ('income', 年               2026.0
      月                  1.0
      日                  1.0
      摘要               存入保证金
      明细摘要               NaN...

ValueError: too many values to unpack (expected 2)
2026-08-10 15:21:01.484 | INFO     | core.sync_service:run:74 - 开始处理:仪器交行（数币户）
2026-08-10 15:21:01.603 | ERROR    | core.sync_service:run:231 - 仪器交行（数币户）处理异常:not enough values to unpack (expected 2, got 0)
Traceback (most recent call last):

  File "D:\效率提升自动化\excel\cw\finance_sync\main.py", line 45, in <module>
    main()
    └ <function main at 0x000000000123E660>

  File "D:\效率提升自动化\excel\cw\finance_sync\main.py", line 33, in main
    service.run()
    │       └ <function SyncService.run at 0x000000001D29C220>
    └ <core.sync_service.SyncService object at 0x000000001A8EBF10>

> File "D:\效率提升自动化\excel\cw\finance_sync\core\sync_service.py", line 108, in run
    income_df, expense_df = split_income_expense(
    │                       └ <function split_income_expense at 0x000000001D297EC0>
    └ ('income', 年               2026.0
      月                  1.0
      日                  1.0
      摘要               存入保证金
      明细摘要               NaN...

ValueError: not enough values to unpack (expected 2, got 0)
2026-08-10 15:21:01.605 | INFO     | core.sync_service:run:74 - 开始处理:仪器承兑
2026-08-10 15:21:01.716 | ERROR    | core.sync_service:run:231 - 仪器承兑处理异常:too many values to unpack (expected 2)
Traceback (most recent call last):

  File "D:\效率提升自动化\excel\cw\finance_sync\main.py", line 45, in <module>
    main()
    └ <function main at 0x000000000123E660>

  File "D:\效率提升自动化\excel\cw\finance_sync\main.py", line 33, in main
    service.run()
    │       └ <function SyncService.run at 0x000000001D29C220>
    └ <core.sync_service.SyncService object at 0x000000001A8EBF10>

> File "D:\效率提升自动化\excel\cw\finance_sync\core\sync_service.py", line 108, in run
    income_df, expense_df = split_income_expense(
    │                       └ <function split_income_expense at 0x000000001D297EC0>
    └ ('income', 年               2026.0
      月                  1.0
      日                  1.0
      摘要               存入保证金
      明细摘要               NaN...

ValueError: too many values to unpack (expected 2)
2026-08-10 15:21:01.719 | INFO     | core.sync_service:run:74 - 开始处理:北威
2026-08-10 15:21:01.841 | WARNING  | core.sync_service:run:96 - 北威不是有效日记账格式，跳过
2026-08-10 15:21:01.841 | INFO     | core.sync_service:run:74 - 开始处理:迈本成都
2026-08-10 15:21:01.930 | ERROR    | core.sync_service:run:231 - 迈本成都处理异常:too many values to unpack (expected 2)
Traceback (most recent call last):

